code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,annual_return_no_cash_dividend,investor_sentiment_proxy_log_trading_volume
000680,2022,2022-12-31,101637,C35,11,7,2468,61195,0.0028363047001620746,0.00017975324781436392,2.8363047001620747,0.17975324781436391,9833711644,4365279.09,6200175.77,-0.031542,23.009082283256916
000680,2023,2023-12-31,101637,C35,9,5,2604,63558,0.0019201228878648233,0.0001416029453412631,1.9201228878648233,0.14160294534126308,5469974575,5258978.04,7414225.74,0.214528,22.422539805471875
000680,2024,2024-12-31,101637,C35,7,4,2808,68257,0.0014245014245014246,0.00010255358424776946,1.4245014245014245,0.10255358424776946,8081451759,12687565.86,14553175.9,0.993927,22.812837366607432
000681,2020,2020-12-31,101638,R87,17,16,2277,55696,0.007026789635485288,0.00030522838264866416,7.026789635485288,0.30522838264866414,3270080325,7718655.4,9107506.67,-0.244084,21.908080386079863
000681,2021,2021-12-31,101638,R87,7,7,2480,61749,0.00282258064516129,0.00011336215971108843,2.82258064516129,0.11336215971108843,4370311444,14450372.54,16743800.72,0.840077,22.198100112393124
000681,2022,2022-12-31,101638,R87,50,41,2456,62317,0.016693811074918567,0.0008023492786879985,16.693811074918568,0.8023492786879985,6548023695,7186458.77,8617102.46,-0.484435,22.602429115263657
000681,2023,2023-12-31,101638,R87,31,27,2565,64060,0.010526315789473684,0.00048392132375897596,10.526315789473683,0.48392132375897595,12811240612,9915169.01,10298488.31,0.196341,23.273588795394392
000681,2024,2024-12-31,101638,R87,35,29,2537,62852,0.011430823807646828,0.000556863743397187,11.430823807646828,0.556863743397187,8360955705,14076246.75,14586022.22,0.418299,22.846838576408636
000682,2020,2020-12-31,101639,I65,15,15,1840,45831,0.008152173913043478,0.0003272893892779996,8.152173913043478,0.3272893892779996,4504971650,4821652.13,6609784.14,-0.014286,22.22844743520112
000682,2021,2021-12-31,101639,I65,33,27,1977,51643,0.013657056145675266,0.0006390023817361501,13.657056145675266,0.6390023817361501,5143234276,11354882.16,11355957.75,0.718053,22.360947955297462
000682,2022,2022-12-31,101639,I65,29,27,2112,55506,0.01278409090909091,0.0005224660397074191,12.78409090909091,0.5224660397074191,4740314735,10778387.07,10779445.14,-0.043684,22.279369370449015
000682,2023,2023-12-31,101639,I65,25,23,2214,56695,0.01038843721770551,0.00044095599259193934,10.38843721770551,0.44095599259193935,4180890381,10791774.61,10792852.41,0.010572,22.153790070847503
000682,2024,2024-12-31,101639,I65,37,36,2365,60063,0.01522198731501057,0.0006160198458285467,15.221987315010571,0.6160198458285467,4965950215,14357768.78,14359186.24,0.344969,22.325870499012343
000683,2020,2020-12-31,101777,C26,0,0,2509,61660,0.0,0.0,0.0,0.0,13769491497,7347260.31,8088951.58,-0.048458,23.34572122075529
000683,2021,2021-12-31,101777,C26,1,1,2619,65835,0.00038182512409316535,1.51894888736994e-05,0.3818251240931653,0.0151894888736994,34301299762,24296020.4,26815911.69,2.37963,24.258449084365363
000683,2022,2022-12-31,101777,C26,0,0,2616,66977,0.0,0.0,0.0,0.0,19928675766,25690345.62,28394587.11,0.087671,23.715425524758885
000683,2023,2023-12-31,101777,C26,0,0,2921,71326,0.0,0.0,0.0,0.0,8519558945,19250881.3,21955082.95,-0.232143,22.865630409546274
000683,2024,2024-12-31,101777,C26,0,0,2988,73803,0.0,0.0,0.0,0.0,10827732365,18526920.36,20901996.97,0.003407,23.105376491547784
000685,2020,2020-12-31,102340,D46,2,2,2784,67325,0.0007183908045977011,2.9706646862235424e-05,0.7183908045977011,0.029706646862235425,1881838207,10401808.24,12243424.21,0.037621,21.355514906295106
000685,2021,2021-12-31,102340,D46,0,0,2899,70632,0.0,0.0,0.0,0.0,1958356294,11091084.69,13054735.46,0.1,21.39537133334617
000685,2022,2022-12-31,102340,D46,1,1,3301,83387,0.0003029385034837928,1.1992276973628984e-05,0.3029385034837928,0.011992276973628984,1619834991,8810206.25,10370032.8,-0.171751,21.205590124212826
000685,2023,2023-12-31,102340,D46,0,0,3088,74826,0.0,0.0,0.0,0.0,2021458223,9160721.92,10783063.98,0.071124,21.427084980989363
000685,2024,2024-12-31,102340,D46,10,9,3064,73684,0.00293733681462141,0.00013571467347049562,2.93733681462141,0.13571467347049562,3303643038,11574070.75,13615277.77,0.290014,21.91829164772492
000687,2020,2020-12-31,102334,C39,6,5,2617,61511,0.0019105846388995033,9.754352879972688e-05,1.9105846388995034,0.09754352879972687,4141161767,1272340.8,1294876.92,-0.748137,22.14424220570698
000687,2021,2021-12-31,102334,C39,1,1,2654,61946,0.00037678975131876413,1.6143092370774547e-05,0.37678975131876413,0.016143092370774548,3520610413,1347627.23,1371496.86,0.059172,21.98190022459029
000688,2020,2020-12-31,102335,B09,0,0,2020,50596,0.0,0.0,0.0,0.0,2395267452,11293339.29,11293382.19,-0.275711,21.59676073297325
000688,2021,2021-12-31,102335,B09,0,0,2071,51693,0.0,0.0,0.0,0.0,3660519388,15899513.35,15899574.52,0.409265,22.020870883854318
000688,2022,2022-12-31,102335,B09,1,1,2176,55102,0.00045955882352941176,1.814816159123081e-05,0.45955882352941174,0.01814816159123081,2024875025,18116974.65,18117044.68,0.159514,21.428773820044874
000688,2023,2023-12-31,102335,B09,1,1,2102,52842,0.0004757373929590866,1.8924340486734036e-05,0.4757373929590866,0.018924340486734036,981539950,11522905.51,11522950.04,-0.361814,20.704633274876855
000688,2024,2024-12-31,102335,B09,2,2,2169,53894,0.0009220839096357768,3.710988236167291e-05,0.9220839096357768,0.03710988236167291,1821861462,13289389.36,13289440.73,0.154995,21.323124597218236
000690,2020,2020-12-31,101495,D44,1,1,2190,51997,0.00045662100456621003,1.9231878762236284e-05,0.45662100456621,0.019231878762236282,4022768493,15214096.67,15883981.39,0.327434,22.115236182645525
000690,2021,2021-12-31,101495,D44,2,2,2279,54491,0.0008775778850372971,3.6703308803288615e-05,0.8775778850372971,0.03670330880328861,8645258456,12216648.6,12881256.14,-0.147945,22.880276852338064
000690,2022,2022-12-31,101495,D44,3,3,2251,55528,0.0013327410039982231,5.4026797291456564e-05,1.332741003998223,0.05402679729145656,7264560866,14134063.94,14143271.1,0.106419,22.70627368713146
000690,2023,2023-12-31,101495,D44,3,3,2136,51453,0.0014044943820224719,5.830563815520961e-05,1.4044943820224718,0.05830563815520961,8294452560,9632908.19,9639183.23,-0.313846,22.83885276214816
000690,2024,2024-12-31,101495,D44,3,3,2021,49748,0.0014844136566056407,6.0303931816354425e-05,1.4844136566056407,0.06030393181635443,10372575709,9741629.83,9747977.62,0.079007,23.06243120925288
000692,2020,2020-12-31,10777,D44,0,0,2574,53554,0.0,0.0,0.0,0.0,1648198612,1550525.77,1550543.96,-0.010204,21.222948778769116
000692,2021,2021-12-31,10777,D44,0,0,2431,53078,0.0,0.0,0.0,0.0,2454240478,2094012.96,2094033.6,0.350515,21.62108317313649
000692,2022,2022-12-31,10777,D44,0,0,2298,51369,0.0,0.0,0.0,0.0,3222248511,1811607.89,1811632.12,-0.13486,21.893345248459934
000692,2023,2023-12-31,10777,D44,0,0,2442,58540,0.0,0.0,0.0,0.0,1417127564,1747670.76,1747692.16,-0.035294,21.071897818303047
000692,2024,2024-12-31,10777,D44,0,0,2300,53361,0.0,0.0,0.0,0.0,3284320843,1859587.09,1859587.09,0.064024,21.912425722911724
000695,2020,2020-12-31,10878,C23,0,0,1950,42802,0.0,0.0,0.0,0.0,608377094,1574221.51,1577247.53,-0.050802,20.22630546971172
000695,2021,2021-12-31,10878,C23,0,0,2107,44361,0.0,0.0,0.0,0.0,1185268848,2425631.45,2430294.08,0.540845,20.893235462594106
000695,2022,2022-12-31,10878,C23,0,0,1798,39167,0.0,0.0,0.0,0.0,806312436,3303647.95,3309998.33,0.361974,20.507981864316147
000695,2023,2023-12-31,10878,C23,0,0,1976,46054,0.0,0.0,0.0,0.0,439600650,2396807.67,2401414.9,-0.274497,19.901377261384365
000695,2024,2024-12-31,10878,C23,0,0,2119,47837,0.0,0.0,0.0,0.0,1071247740,2294805.77,2299227.03,-0.042553,20.79208991912258
000697,2020,2020-12-31,10879,C37,0,0,1929,43629,0.0,0.0,0.0,0.0,2813965856,6732291.51,7837759.41,0.100943,21.75786066230274
000697,2021,2021-12-31,10879,C37,0,0,2046,46278,0.0,0.0,0.0,0.0,2502998343,4972780.88,5789330.43,-0.261354,21.640755187789757
000697,2022,2022-12-31,10879,C37,0,0,1983,47145,0.0,0.0,0.0,0.0,2132665404,4153598.88,4835635.62,-0.164733,21.48063839821433
000697,2023,2023-12-31,10879,C37,0,0,1979,44807,0.0,0.0,0.0,0.0,1873403394,3674776.04,5517997.54,-0.122222,21.35102261095075
000697,2024,2024-12-31,10879,C37,0,0,2064,47804,0.0,0.0,0.0,0.0,3669825586,4980030.68,7709480.74,0.397152,22.023409973905387
000700,2020,2020-12-31,101516,C36,1,1,2248,50228,0.00044483985765124553,1.9909213984231903e-05,0.4448398576512455,0.019909213984231903,13870784503,4398597.53,4997937.7,0.419847,23.353050630884873
000700,2021,2021-12-31,101516,C36,2,1,2426,57799,0.00041220115416323167,3.460267478676102e-05,0.41220115416323166,0.03460267478676102,4840007374,4677092.19,4677092.19,-0.02422,22.30018208143412
000700,2022,2022-12-31,101516,C36,0,0,2311,57119,0.0,0.0,0.0,0.0,3959169031,4255373.93,4255373.93,-0.090196,22.09929999978918
000700,2023,2023-12-31,101516,C36,1,1,2335,55922,0.00042826552462526765,1.7882049998211794e-05,0.4282655246252676,0.017882049998211795,5924696485,6426107.72,6426107.72,0.555388,22.50239529666395
000700,2024,2024-12-31,101516,C36,1,1,2346,55566,0.00042625745950554135,1.799661663607242e-05,0.42625745950554134,0.01799661663607242,6315345450,6444468.03,6444468.03,0.018429,22.566248294498937
000701,2020,2020-12-31,101517,F51,38,26,3387,78639,0.007676409802184824,0.0004832207937537354,7.676409802184824,0.4832207937537354,2191473665,2073079.4,2135436.59,-0.039548,21.507840061323837
000701,2021,2021-12-31,101517,F51,30,24,3358,77320,0.00714711137581894,0.00038799793067770304,7.147111375818939,0.38799793067770305,901086438,2199768.52,2915223.81,0.060784,20.619111747707937
000701,2022,2022-12-31,101517,F51,37,28,3246,75238,0.00862600123228589,0.000491772774395917,8.626001232285889,0.491772774395917,3944296634,2407921.21,3308429.28,0.083179,22.095536482572538
000701,2023,2023-12-31,101517,F51,38,26,3408,78004,0.007629107981220657,0.0004871545048971848,7.629107981220657,0.48715450489718476,4506260714,2528906.64,4226145.35,0.049488,22.228733536803304
000701,2024,2024-12-31,101517,F51,44,31,3074,72511,0.010084580351333767,0.0006068044848367834,10.084580351333766,0.6068044848367834,7408339403,3052122.74,3088438.47,-0.256911,22.725872149115503
000702,2020,2020-12-31,101518,C13,0,0,2032,46653,0.0,0.0,0.0,0.0,2636986837,1557145.92,1557145.92,0.013889,21.692902753027138
000702,2021,2021-12-31,101518,C13,0,0,2084,48502,0.0,0.0,0.0,0.0,1159891943,1333172.88,1333172.88,-0.143836,20.871592686001655
000702,2022,2022-12-31,101518,C13,0,0,1989,46191,0.0,0.0,0.0,0.0,3254694160,1514484.39,1514484.39,0.136,21.903364148438225
000702,2023,2023-12-31,101518,C13,0,0,2153,49530,0.0,0.0,0.0,0.0,1395824230,1671798.79,2173338.42,0.103873,21.056750924333596
000702,2024,2024-12-31,101518,C13,0,0,2112,48149,0.0,0.0,0.0,0.0,5361467369,1767787.24,2298123.41,0.057416,22.402503537622554
000703,2020,2020-12-31,101511,C28,3,3,2743,76132,0.001093693036820999,3.940524352440498e-05,1.093693036820999,0.03940524352440498,5844341705,42410907.26,47125061.21,0.224138,22.488739800378053
000703,2021,2021-12-31,101511,C28,2,2,2889,78133,0.0006922810661128419,2.559737882840797e-05,0.6922810661128419,0.02559737882840797,9791346599,35982626.52,38935893.75,-0.146875,23.004764832548798
000703,2022,2022-12-31,101511,C28,0,0,2958,81103,0.0,0.0,0.0,0.0,5275286717,25639178.32,25773953.43,-0.319209,22.386298868954633
000703,2023,2023-12-31,101511,C28,0,0,2772,75068,0.0,0.0,0.0,0.0,4282239198,24508257.75,24637548.36,-0.044097,22.177741887067018
000703,2024,2024-12-31,101511,C28,2,2,2494,69369,0.0008019246190858059,2.883132234859952e-05,0.8019246190858059,0.02883132234859952,4059782948,22905280.97,23024391.69,-0.050595,22.124395348293532
